order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,unit_price,total_price,payment_method,country,city,status,update_time
8300.0,1942,Carlos Ruiz,182,Camiseta Adidas,Moda,05-23-2023,,$1658.78,,Bizum,DE,Milán,Entregado,2023-05-23 11:00:00
8301.0,1082,Pedro López,37,Reloj Casio,Accesorios,06-17-2023,4.0,1578.67,6314.68,Bizum,spain,Madrid,Entregado,2023-06-17 11:00:00
8302.0,1190,María García,87,Teclado Logitech,Tecnología,16/10/2024,3.0,525.48,1576.44,Bizum,DE,Hamburgo,Pendiente,2024-10-16 03:00:00
8303.0,1712,María García,130,Mochila North Face,Accesorios,28/02/2024,3.0,1420.27,4260.81,Bizum,France,Lyon,Cancelado,2024-02-28 20:00:00
8304.0,1753,LAURA TORRES,125,Samsung Galaxy,Tecnología,21/08/2024,2.0,437.56,875.12,Bizum,FR,Berlín,Cancelado,2024-08-21 03:00:00
8305.0,1351,Pedro López,9,Samsung Galaxy,Tecnología,06-29-2024,2.0,90.26,158.33647450820968,PayPal,Italy,Roma,Pendiente,2024-06-29 10:00:00
8306.0,1030,María García,195,Bolso Gucci,Moda,26/03/2023,1.0,410.26,410.26,Transferencia,Italy,Lyon,Cancelado,2023-03-26 13:00:00
8307.0,1296,Lucía Fernández,151,iPhone 13,Tecnología,26/10/2023,4.0,365.47,1729.3763118153286,Transferencia,DE,Hamburgo,Entregado,2023-10-26 15:00:00
8308.0,1094,Ana Sánchez,172,Monitor LG,Tecnología,10/11/2024,5.0,682.12,3410.6,Bizum,España,Milán,Cancelado,2024-11-10 03:00:00
8309.0,1267,CARLOS RUIZ,61,Aspiradora Dyson,Hogar,18/10/2024,4.0,842.71,3370.84,Tarjeta,France,Milán,Pendiente,2024-10-18 01:00:00
8310.0,1461,Pedro López,145,Zapatillas Nike,Moda,2024-03-02,1.0,1021.99,1021.99,Tarjeta,FR,Valencia,Pendiente,2024-03-02 05:00:00
8311.0,1148,María García,106,Teclado Logitech,Tecnología,2024-02-14,2.0,958.74,1917.48,Bizum,spain,Hamburgo,Entregado,2024-02-14 00:00:00
8312.0,1619,David Gómez,132,Mochila North Face,Accesorios,11/04/2023,5.0,548.64,2743.2,PayPal,Italy,Valencia,Entregado,2023-04-11 11:00:00
8313.0,1001,Ana Sánchez,100,Aspiradora Dyson,Hogar,01-10-2024,4.0,68.05,272.2,Tarjeta,IT,Barcelona,Cancelado,2024-01-10 22:00:00
8314.0,1849,María García,15,Sony Headphones,Tecnología,04-10-2023,1.0,1214.15,1214.15,Transferencia,IT,Barcelona,Cancelado,2023-04-10 20:00:00
8315.0,1718,Laura Torres,87,Monitor LG,Tecnología,20/10/2023,1.0,797.53,797.53,Bizum,Germany,Hamburgo,Pendiente,2023-10-20 21:00:00
8316.0,1725,Lucía Fernández,92,Cafetera Philips,Hogar,2023-11-10,1.0,604.36,604.36,PayPal,IT,Hamburgo,Cancelado,2023-11-10 04:00:00
8317.0,1556,Pedro López,80,Camiseta Adidas,Moda,2023-08-27,3.0,1735.21,5205.63,Bizum,DE,Valencia,Entregado,2023-08-27 07:00:00
8318.0,1407,Pedro López,45,Sony Headphones,Tecnología,06-02-2023,2.0,1496.02,2992.04,Transferencia,España,Madrid,Cancelado,2023-06-02 11:00:00
8319.0,1459,David Gómez,96,iPhone 13,Tecnología,01/07/2024,3.0,1716.95,5150.85,Tarjeta,Germany,Paris,Cancelado,2024-07-01 01:00:00
8320.0,1963,Juan Pérez,29,Cafetera Philips,Hogar,30/05/2024,1.0,995.02,995.02,Tarjeta,Germany,Roma,Pendiente,2024-05-30 03:00:00
8321.0,1505,María García,167,Reloj Casio,Accesorios,01-27-2024,3.0,270.55,811.65,Tarjeta,spain,Lyon,Entregado,2024-01-27 00:00:00
8322.0,1979,Laura Torres,186,Reloj Casio,hogar,26/01/2024,5.0,1395.48,6977.4,Transferencia,Italy,Roma,Pendiente,2024-01-26 18:00:00
8323.0,1671,ana sánchez,176,Cafetera Philips,Hogar,14/08/2023,3.0,420.09,1260.27,Bizum,DE,Roma,Entregado,2023-08-14 17:00:00
8324.0,1248,María García,125,AirPods,Tecnología,2023-07-15,5.0,888.05,4660.487852030365,Tarjeta,Germany,Berlín,Pendiente,2023-07-15 20:00:00
8325.0,1401,Lucía Fernández,170,Bolso Gucci,Moda,08-17-2023,1.0,139.35,139.35,Bizum,DE,Barcelona,Pendiente,2023-08-17 09:00:00
8326.0,1098,Juan Pérez,164,Reloj Casio,Accesorios,2024-06-01,1.0,1652.36,1652.36,PayPal,España,Madrid,Pendiente,2024-06-01 10:00:00
,1507,Carlos Ruiz,95,Samsung Galaxy,Tecnología,29/08/2024,4.0,260.62,1042.48,PayPal,FR,Milán,Cancelado,2024-08-29 07:00:00
8328.0,1531,Pedro López,27,Silla Gaming,Hogar,09-21-2024,5.0,1807.16,9035.8,Bizum,Germany,Valencia,Pendiente,2024-09-21 04:00:00
8329.0,1882,Carlos Ruiz,113,MacBook Pro,Tecnología,02-06-2023,1.0,1729.82,1889.0243716331622,Tarjeta,ES,Barcelona,Cancelado,2023-02-06 23:00:00
8330.0,1996,Laura Torres,29,Mochila North Face,Accesorios,2024-07-14,3.0,934.52,2803.56,Bizum,España,Valencia,Pendiente,2024-07-14 22:00:00
8331.0,1497,David Gómez,174,Camiseta Adidas,Moda,2024-05-03,4.0,1491.29,5965.16,Tarjeta,Italy,Berlín,Pendiente,2024-05-03 17:00:00
8332.0,1197,David Gómez,154,Camiseta Adidas,hogar,2024-11-13,2.0,1242.7,2485.4,Bizum,FR,Barcelona,Pendiente,2024-11-13 21:00:00
8333.0,1732,Carlos Ruiz,124,Zapatillas Nike,Moda,09/10/2024,2.0,"1608,12",,PayPal,FR,Berlín,Pendiente,2024-10-09 01:00:00
8334.0,1549,Lucía Fernández,17,Samsung Galaxy,Tecnología,2023-08-29,1.0,869.29,869.29,Transferencia,Germany,Hamburgo,Cancelado,2023-08-29 07:00:00
8335.0,1455,Ana Sánchez,58,Monitor LG,Tecnología,04-07-2023,3.0,1573.76,4721.28,Transferencia,Germany,Hamburgo,Cancelado,2023-04-07 19:00:00
8336.0,1741,david gómez,195,Bolso Gucci,Moda,03-23-2023,3.0,930.29,2790.87,Transferencia,España,Lyon,Pendiente,2023-03-23 06:00:00
8337.0,1829,Laura Torres,111,Reloj Casio,Accesorios,02/10/2023,5.0,1882.52,9354.204810343423,Bizum,Germany,Berlín,Cancelado,2023-10-02 09:00:00
8338.0,1698,Lucía Fernández,152,Mochila North Face,Accesorios,03-07-2024,1.0,977.88,1036.0951360378317,Transferencia,DE,Milán,Entregado,2024-03-07 03:00:00
8339.0,1055,Carlos Ruiz,41,MacBook Pro,Tecnología,21/07/2024,5.0,"930,61",,Bizum,France,Lyon,Entregado,2024-07-21 12:00:00
8340.0,1044,Laura Torres,200,Sony Headphones,Tecnología,2024-10-17,3.0,1572.29,4716.87,Transferencia,DE,Barcelona,Entregado,2024-10-17 08:00:00
8341.0,1265,Lucía Fernández,158,Teclado Logitech,Tecnología,2024-03-20,3.0,1644.94,4934.82,Bizum,ES,Barcelona,Cancelado,2024-03-20 14:00:00
8342.0,1817,Carlos Ruiz,185,Cafetera Philips,Hogar,2023-11-16,4.0,1113.43,4453.72,Tarjeta,ES,Paris,Cancelado,2023-11-16 18:00:00
8343.0,1135,Ana Sánchez,195,Silla Gaming,Hogar,11-04-2024,2.0,367.8,846.920247102629,Bizum,España,Paris,Entregado,2024-11-04 03:00:00
8344.0,1660,Carlos Ruiz,133,Zapatillas Nike,Moda,26/02/2023,5.0,940.84,4704.2,PayPal,España,Roma,Pendiente,2023-02-26 00:00:00
8345.0,1410,Carlos Ruiz,132,Samsung Galaxy,Tecnología,2023-11-05,3.0,1936.46,5809.38,Tarjeta,Germany,Roma,Entregado,2023-11-05 03:00:00
8346.0,1995,LUCÍA FERNÁNDEZ,104,Zapatillas Nike,Moda,2024-03-11,1.0,1508.44,1508.44,PayPal,DE,Paris,Cancelado,2024-03-11 22:00:00
8347.0,1993,Ana Sánchez,150,MacBook Pro,Tecnología,10/02/2024,2.0,1624.21,3246.948807797724,Tarjeta,spain,Berlín,Pendiente,2024-02-10 23:00:00
8348.0,1589,David Gómez,58,Aspiradora Dyson,Hogar,04-08-2023,4.0,"75,32",,Bizum,IT,Madrid,Entregado,2023-04-08 22:00:00
8349.0,1279,Juan Pérez,41,Cafetera Philips,Hogar,17/04/2024,1.0,941.04,941.04,PayPal,España,Barcelona,Cancelado,2024-04-17 12:00:00
8350.0,1468,Carlos Ruiz,20,Aspiradora Dyson,Hogar,05-11-2024,4.0,1296.78,5187.12,Transferencia,spain,Madrid,Entregado,2024-05-11 19:00:00
8351.0,1012,Pedro López,68,Camiseta Adidas,Moda,30/12/2023,2.0,1661.77,3323.54,PayPal,France,Madrid,Pendiente,2023-12-30 06:00:00
8352.0,1117,Lucía Fernández,31,Cafetera Philips,moda,09-18-2023,5.0,108.05,540.25,Tarjeta,Italy,Paris,Entregado,2023-09-18 21:00:00
8353.0,1312,Laura Torres,171,Silla Gaming,Hogar,07/10/2023,1.0,1706.35,1706.35,PayPal,España,Barcelona,Entregado,2023-10-07 00:00:00
8354.0,1510,Laura Torres,193,Sony Headphones,Tecnología,09-30-2023,1.0,1101.32,1101.32,Tarjeta,spain,Berlín,Pendiente,2023-09-30 19:00:00
8355.0,1372,laura torres,94,Mochila North Face,Accesorios,2023-02-19,5.0,402.65,2013.25,Bizum,France,Milán,Cancelado,2023-02-19 14:00:00
8356.0,1754,Ana Sánchez,163,Cafetera Philips,Hogar,04-05-2023,5.0,641.34,3234.5325393604244,Transferencia,FR,Barcelona,Cancelado,2023-04-05 07:00:00
8357.0,1679,Laura Torres,86,Samsung Galaxy,Tecnología,17/03/2023,4.0,571.04,2284.16,Tarjeta,IT,Barcelona,Entregado,2023-03-17 02:00:00
8358.0,1197,lucía fernández,10,Zapatillas Nike,Moda,19/11/2024,1.0,1066.41,1066.41,Bizum,France,Milán,Cancelado,2024-11-19 10:00:00
8359.0,1148,LAURA TORRES,80,Camiseta Adidas,Moda,06-22-2023,4.0,112.85,451.4,Tarjeta,DE,Hamburgo,Pendiente,2023-06-22 03:00:00
8360.0,1069,Juan Pérez,49,Cafetera Philips,Hogar,08-01-2023,4.0,325.49,1301.96,Bizum,IT,Lyon,Pendiente,2023-08-01 06:00:00
8361.0,1703,David Gómez,179,Camiseta Adidas,Moda,2023-11-30,2.0,"1627,26",,Tarjeta,spain,Lyon,Cancelado,2023-11-30 21:00:00
8362.0,1752,Juan Pérez,31,Aspiradora Dyson,Hogar,01/02/2024,4.0,273.88,1095.52,Tarjeta,France,Lyon,Cancelado,2024-02-01 08:00:00
8363.0,1131,Lucía Fernández,90,Sony Headphones,Tecnología,2023-01-23,5.0,474.46,2372.3,PayPal,DE,Roma,Entregado,2023-01-23 13:00:00
8364.0,1989,lucía fernández,111,Bolso Gucci,Moda,2023-03-09,2.0,912.21,1824.42,Tarjeta,ES,Barcelona,Pendiente,2023-03-09 12:00:00
8365.0,1573,Lucía Fernández,78,Silla Gaming,Hogar,06/07/2024,2.0,1039.07,2078.14,Bizum,DE,Berlín,Entregado,2024-07-06 04:00:00
8366.0,1138,Carlos Ruiz,80,Aspiradora Dyson,Hogar,08-14-2023,4.0,1529.58,6118.32,Transferencia,spain,Valencia,Cancelado,2023-08-14 13:00:00
8367.0,1862,MARÍA GARCÍA,90,Samsung Galaxy,Tecnología,09-23-2024,2.0,900.19,1800.38,PayPal,Italy,Berlín,Pendiente,2024-09-23 18:00:00
8368.0,1825,María García,69,Silla Gaming,Hogar,2024-10-02,1.0,1581.83,1581.83,PayPal,IT,Hamburgo,Entregado,2024-10-02 00:00:00
8369.0,1678,Lucía Fernández,168,iPhone 13,hogar,09-11-2023,3.0,1240.51,3721.53,PayPal,FR,Berlín,Pendiente,2023-09-11 11:00:00
8370.0,1978,Lucía Fernández,24,Sony Headphones,Tecnología,25/05/2023,3.0,235.07,705.21,PayPal,ES,Madrid,Pendiente,2023-05-25 05:00:00
8371.0,1997,David Gómez,106,Bolso Gucci,Moda,2024-05-22,5.0,$321.1,,Bizum,France,Barcelona,Pendiente,2024-05-22 20:00:00
8372.0,1604,David Gómez,162,Sony Headphones,Tecnología,28/12/2023,4.0,879.7,3518.8,Tarjeta,DE,Milán,Cancelado,2023-12-28 17:00:00
,1776,Ana Sánchez,114,Monitor LG,Tecnología,2023-12-14,2.0,799.81,1860.6342976104288,Transferencia,Italy,Barcelona,Pendiente,2023-12-14 11:00:00
8374.0,1414,Ana Sánchez,4,Bolso Gucci,Moda,08-23-2024,3.0,"1489,65",0.0,Bizum,France,Hamburgo,Entregado,2024-08-23 06:00:00
8375.0,1174,Lucía Fernández,93,Zapatillas Nike,Moda,01/05/2024,2.0,"1165,67",,Transferencia,spain,Valencia,Entregado,2024-05-01 07:00:00
8376.0,1648,María García,21,Reloj Casio,Accesorios,2024-08-07,5.0,782.38,3911.9,PayPal,España,Hamburgo,Cancelado,2024-08-07 00:00:00
8377.0,1987,María García,86,Mochila North Face,Accesorios,31/05/2024,5.0,$349.81,,Transferencia,spain,Berlín,Entregado,2024-05-31 07:00:00
8378.0,1649,Ana Sánchez,67,Reloj Casio,Accesorios,28/02/2023,3.0,461.41,1384.23,Tarjeta,Germany,Roma,Entregado,2023-02-28 16:00:00
8379.0,1609,María García,131,Bolso Gucci,Moda,14/12/2023,1.0,1155.25,1155.25,Tarjeta,IT,Barcelona,Cancelado,2023-12-14 16:00:00
8380.0,1168,JUAN PÉREZ,196,Teclado Logitech,Tecnología,03-07-2024,4.0,852.64,3410.56,Bizum,IT,Barcelona,Entregado,2024-03-07 07:00:00
8381.0,1052,María García,45,Samsung Galaxy,Tecnología,11/02/2024,3.0,"1034,71",,Transferencia,Italy,Valencia,Entregado,2024-02-11 00:00:00
8382.0,1442,Juan Pérez,164,Reloj Casio,Accesorios,20/08/2023,5.0,349.65,1748.25,Bizum,DE,Milán,Cancelado,2023-08-20 12:00:00
8383.0,1087,Lucía Fernández,134,iPhone 13,Tecnología,08-03-2023,2.0,"1329,18",,Bizum,ES,Lyon,Entregado,2023-08-03 14:00:00
8384.0,1540,carlos ruiz,99,Zapatillas Nike,moda,05-14-2024,1.0,1706.55,1706.55,Tarjeta,España,Valencia,Pendiente,2024-05-14 04:00:00
8385.0,1006,Lucía Fernández,29,Reloj Casio,Accesorios,01-05-2024,3.0,523.3,1569.9,Bizum,Italy,Paris,Cancelado,2024-01-05 13:00:00
8386.0,1279,Pedro López,77,Samsung Galaxy,Tecnología,05-13-2024,4.0,"988,11",,Tarjeta,Germany,Roma,Pendiente,2024-05-13 20:00:00
8387.0,1563,Pedro López,110,Silla Gaming,Hogar,2024-05-12,1.0,1951.3,1951.3,PayPal,spain,Valencia,Cancelado,2024-05-12 18:00:00
8388.0,1055,Juan Pérez,115,Teclado Logitech,Tecnología,03-27-2024,2.0,673.15,1346.3,Bizum,FR,Barcelona,Cancelado,2024-03-27 17:00:00
8389.0,1039,Juan Pérez,127,Reloj Casio,HOGAR,14/04/2023,4.0,1194.14,4776.56,Tarjeta,DE,Roma,Cancelado,2023-04-14 14:00:00
8390.0,1712,juan pérez,89,Samsung Galaxy,Tecnología,2024-08-07,1.0,189.49,189.49,Bizum,IT,Valencia,Entregado,2024-08-07 13:00:00
8391.0,1676,ana sánchez,125,iPhone 13,Tecnología,18/02/2024,3.0,$1215.97,,PayPal,France,Roma,Pendiente,2024-02-18 13:00:00
8392.0,1164,María García,46,Samsung Galaxy,Tecnología,22/10/2023,,188.37,,Transferencia,ES,Valencia,Pendiente,2023-10-22 03:00:00
8393.0,1812,Carlos Ruiz,10,Monitor LG,moda,10-01-2024,4.0,1918.88,7675.52,Transferencia,spain,Roma,Cancelado,2024-10-01 19:00:00
8394.0,1054,Ana Sánchez,188,Samsung Galaxy,Tecnología,28/10/2024,3.0,1434.17,4302.51,Transferencia,spain,Berlín,Entregado,2024-10-28 21:00:00
8395.0,1259,Lucía Fernández,135,Mochila North Face,Accesorios,08-14-2024,5.0,1578.44,7892.2,Transferencia,spain,Hamburgo,Entregado,2024-08-14 07:00:00
8396.0,1702,Carlos Ruiz,107,Silla Gaming,Hogar,10-28-2024,2.0,1411.17,2822.34,Transferencia,spain,Hamburgo,Entregado,2024-10-28 13:00:00
8397.0,1098,Carlos Ruiz,152,Reloj Casio,Accesorios,2023-05-05,5.0,1183.56,5917.8,Tarjeta,España,Milán,Entregado,2023-05-05 07:00:00
8398.0,1572,Ana Sánchez,31,Aspiradora Dyson,Hogar,16/03/2023,4.0,905.33,4189.221717769979,PayPal,España,Milán,Pendiente,2023-03-16 00:00:00
,1925,Juan Pérez,71,MacBook Pro,Tecnología,2023-02-21,5.0,1718.16,8590.8,Bizum,Germany,Paris,Cancelado,2023-02-21 13:00:00
8400.0,1006,Juan Pérez,114,Mochila North Face,Accesorios,2024-06-22,4.0,1914.1,7656.4,Bizum,Germany,Valencia,Pendiente,2024-06-22 00:00:00
8401.0,1092,PEDRO LÓPEZ,184,Bolso Gucci,Moda,15/04/2024,2.0,1003.08,2006.16,Tarjeta,Italy,Lyon,Pendiente,2024-04-15 08:00:00
8402.0,1446,LAURA TORRES,67,MacBook Pro,Tecnología,29/09/2024,1.0,1863.75,1863.75,Bizum,ES,Madrid,Entregado,2024-09-29 22:00:00
8403.0,1560,Laura Torres,137,Monitor LG,Tecnología,2023-12-23,3.0,1170.83,3512.49,Transferencia,FR,Paris,Cancelado,2023-12-23 02:00:00
8404.0,1444,Ana Sánchez,77,Monitor LG,Tecnología,07/12/2023,2.0,1081.38,2162.76,PayPal,ES,Roma,Pendiente,2023-12-07 20:00:00
8405.0,1989,David Gómez,122,Bolso Gucci,moda,01-01-2023,5.0,914.42,4572.1,PayPal,ES,Paris,Pendiente,2023-01-01 05:00:00
8406.0,1421,pedro lópez,173,Aspiradora Dyson,Hogar,2024-02-14,2.0,426.48,852.96,PayPal,Germany,Hamburgo,Cancelado,2024-02-14 04:00:00
8407.0,1121,Lucía Fernández,124,AirPods,tech,04-17-2024,5.0,17.4,87.0,PayPal,España,Madrid,Cancelado,2024-04-17 21:00:00
8408.0,1562,Laura Torres,159,MacBook Pro,Tecnología,2024-02-20,3.0,490.6,1471.8,Transferencia,DE,Lyon,Entregado,2024-02-20 17:00:00
8409.0,1661,Pedro López,107,Sony Headphones,Tecnología,2024-02-25,4.0,1024.35,4097.4,Bizum,Italy,Lyon,Pendiente,2024-02-25 07:00:00
8410.0,1117,carlos ruiz,7,AirPods,moda,2024-06-16,3.0,766.12,2298.36,Bizum,Germany,Berlín,Entregado,2024-06-16 14:00:00
8411.0,1406,LAURA TORRES,149,Aspiradora Dyson,Hogar,2024-05-24,5.0,902.49,4512.45,Bizum,FR,Barcelona,Cancelado,2024-05-24 03:00:00
8412.0,1503,laura torres,135,Samsung Galaxy,HOGAR,06-11-2023,2.0,1961.49,3922.98,Transferencia,Germany,Paris,Entregado,2023-06-11 06:00:00
8413.0,1765,LAURA TORRES,166,Zapatillas Nike,Moda,28/07/2023,2.0,707.04,1414.08,Transferencia,España,Paris,Cancelado,2023-07-28 05:00:00
8414.0,1913,Juan Pérez,50,Sony Headphones,Tecnología,2023-04-09,3.0,909.84,2729.52,Transferencia,France,Madrid,Entregado,2023-04-09 13:00:00
8415.0,1647,LAURA TORRES,169,Samsung Galaxy,Tecnología,2024-02-07,1.0,"275,7",,Transferencia,France,Madrid,Entregado,2024-02-07 02:00:00
8416.0,1221,Pedro López,70,Cafetera Philips,Hogar,2023-08-16,5.0,105.44,527.2,Bizum,IT,Milán,Pendiente,2023-08-16 04:00:00
,1148,Juan Pérez,87,Cafetera Philips,HOGAR,05-24-2023,5.0,$1553.06,,Transferencia,FR,Madrid,Entregado,2023-05-24 01:00:00
8418.0,1380,maría garcía,89,AirPods,Tecnología,10-25-2024,2.0,1145.66,2291.32,Bizum,FR,Barcelona,Cancelado,2024-10-25 03:00:00
8419.0,1469,Carlos Ruiz,180,Sony Headphones,Tecnología,29/02/2024,3.0,1523.8,4571.4,Bizum,FR,Barcelona,Entregado,2024-02-29 18:00:00
8420.0,1124,Lucía Fernández,172,Samsung Galaxy,Tecnología,2023-08-23,3.0,308.23,924.69,Tarjeta,Italy,Paris,Cancelado,2023-08-23 15:00:00
8421.0,1667,Juan Pérez,150,Samsung Galaxy,Tecnología,2024-10-26,4.0,1147.94,4591.76,Bizum,IT,Paris,Entregado,2024-10-26 20:00:00
8422.0,1415,Carlos Ruiz,158,Mochila North Face,Accesorios,10/06/2024,5.0,514.75,2573.75,Bizum,FR,Roma,Entregado,2024-06-10 13:00:00
8423.0,1669,Laura Torres,116,Samsung Galaxy,Tecnología,2024-05-19,1.0,463.84,463.84,Tarjeta,France,Valencia,Entregado,2024-05-19 00:00:00
8424.0,1065,Juan Pérez,101,Aspiradora Dyson,Hogar,24/04/2023,4.0,32.94,131.76,Tarjeta,spain,Hamburgo,Pendiente,2023-04-24 10:00:00
8425.0,1199,Pedro López,14,iPhone 13,Tecnología,20/04/2023,4.0,269.38,1077.52,Transferencia,spain,Hamburgo,Cancelado,2023-04-20 13:00:00
8426.0,1892,Laura Torres,60,Monitor LG,Tecnología,06-28-2023,1.0,625.44,625.44,PayPal,Italy,Hamburgo,Cancelado,2023-06-28 23:00:00
8427.0,1089,Pedro López,127,Camiseta Adidas,Moda,10-04-2024,3.0,242.59,727.77,Transferencia,IT,Milán,Entregado,2024-10-04 20:00:00
,1652,Ana Sánchez,38,Camiseta Adidas,Moda,2024-10-05,3.0,1971.86,5915.58,Tarjeta,España,Valencia,Pendiente,2024-10-05 05:00:00
8429.0,1175,Laura Torres,47,Cafetera Philips,Hogar,07-12-2023,3.0,624.18,1872.54,Tarjeta,ES,Roma,Cancelado,2023-07-12 12:00:00
8430.0,1721,Laura Torres,27,Mochila North Face,Accesorios,18/04/2024,3.0,$269.34,,PayPal,ES,Milán,Pendiente,2024-04-18 05:00:00
8431.0,1309,Pedro López,130,AirPods,Tecnología,2024-01-04,1.0,$406.17,0.0,Bizum,FR,Paris,Pendiente,2024-01-04 17:00:00
8432.0,1917,Juan Pérez,152,Aspiradora Dyson,Hogar,2023-11-07,4.0,1179.53,4718.12,Bizum,ES,Barcelona,Pendiente,2023-11-07 01:00:00
8433.0,1543,Carlos Ruiz,103,Aspiradora Dyson,Hogar,25/03/2023,2.0,137.45,274.9,Transferencia,DE,Madrid,Cancelado,2023-03-25 23:00:00
8434.0,1312,Laura Torres,22,Camiseta Adidas,Moda,2023-06-11,5.0,1726.24,8631.2,Tarjeta,DE,Madrid,Cancelado,2023-06-11 08:00:00
8435.0,1519,DAVID GÓMEZ,19,Samsung Galaxy,Tecnología,2023-06-17,1.0,"1923,38",,PayPal,España,Hamburgo,Pendiente,2023-06-17 04:00:00
8436.0,1585,David Gómez,174,Cafetera Philips,Hogar,2023-01-24,4.0,501.03,2004.12,Tarjeta,Germany,Berlín,Pendiente,2023-01-24 20:00:00
8437.0,1528,David Gómez,181,Samsung Galaxy,Tecnología,2023-01-03,1.0,905.69,905.69,PayPal,España,Paris,Pendiente,2023-01-03 21:00:00
8438.0,1962,Carlos Ruiz,106,MacBook Pro,Tecnología,17/01/2024,4.0,54.05,216.2,Transferencia,spain,Valencia,Pendiente,2024-01-17 09:00:00
8439.0,1778,Ana Sánchez,22,Silla Gaming,Hogar,10-29-2023,4.0,1285.01,5140.04,PayPal,ES,Milán,Entregado,2023-10-29 01:00:00
8440.0,1644,Juan Pérez,151,Sony Headphones,Tecnología,03-23-2024,1.0,833.71,833.71,Transferencia,IT,Roma,Cancelado,2024-03-23 10:00:00
8441.0,1183,david gómez,24,Mochila North Face,Accesorios,24/04/2023,2.0,$547.42,,Transferencia,España,Berlín,Pendiente,2023-04-24 18:00:00
8442.0,1567,maría garcía,200,Samsung Galaxy,Tecnología,04-20-2023,5.0,421.61,2108.05,Tarjeta,IT,Madrid,Cancelado,2023-04-20 15:00:00
8443.0,1712,Ana Sánchez,131,AirPods,Tecnología,10-09-2023,5.0,1311.51,6557.55,Bizum,FR,Valencia,Cancelado,2023-10-09 05:00:00
8444.0,1440,juan pérez,169,Samsung Galaxy,Tecnología,06-16-2024,1.0,838.27,838.27,Bizum,Germany,Paris,Cancelado,2024-06-16 04:00:00
8445.0,1198,Ana Sánchez,108,Samsung Galaxy,moda,2023-03-06,1.0,367.52,367.52,Transferencia,FR,Valencia,Entregado,2023-03-06 11:00:00
8446.0,1388,Pedro López,126,Camiseta Adidas,Moda,2023-05-27,2.0,1381.33,2762.66,Tarjeta,Italy,Paris,Entregado,2023-05-27 09:00:00
8447.0,1881,lucía fernández,51,Samsung Galaxy,Tecnología,11-15-2023,3.0,1134.49,3403.47,Transferencia,DE,Barcelona,Entregado,2023-11-15 04:00:00
8448.0,1506,lucía fernández,121,Bolso Gucci,Moda,30/01/2023,4.0,1718.76,6875.04,Transferencia,Italy,Berlín,Pendiente,2023-01-30 05:00:00
8449.0,1831,Laura Torres,186,MacBook Pro,Tecnología,15/02/2024,5.0,243.78,1228.5098828932325,Tarjeta,France,Valencia,Cancelado,2024-02-15 12:00:00
8450.0,1807,PEDRO LÓPEZ,135,Sony Headphones,Tecnología,2024-10-11,4.0,1573.48,6293.92,Tarjeta,Germany,Hamburgo,Cancelado,2024-10-11 22:00:00
8451.0,1723,David Gómez,195,Monitor LG,Tecnología,07-21-2023,4.0,1350.3,5401.2,Transferencia,ES,Paris,Entregado,2023-07-21 06:00:00
8452.0,1077,Ana Sánchez,18,iPhone 13,Tecnología,2024-08-22,1.0,238.87,238.87,Transferencia,España,Barcelona,Cancelado,2024-08-22 05:00:00
8453.0,1222,david gómez,94,Mochila North Face,Accesorios,01/04/2023,4.0,1392.69,5060.268536302333,Tarjeta,Germany,Milán,Cancelado,2023-04-01 21:00:00
8454.0,1503,María García,67,Reloj Casio,Accesorios,09/11/2023,2.0,888.68,1777.36,Transferencia,Germany,Berlín,Pendiente,2023-11-09 15:00:00
8455.0,1384,Lucía Fernández,120,Bolso Gucci,Moda,05-01-2023,2.0,1890.52,3781.04,PayPal,FR,Milán,Pendiente,2023-05-01 22:00:00
8456.0,1587,Carlos Ruiz,34,Zapatillas Nike,Moda,2024-10-23,5.0,291.81,1459.05,Tarjeta,DE,Hamburgo,Entregado,2024-10-23 22:00:00
8457.0,1591,Lucía Fernández,23,Cafetera Philips,tecnologia,04-04-2024,3.0,1289.24,3867.72,Bizum,spain,Milán,Pendiente,2024-04-04 11:00:00
8458.0,1547,David Gómez,125,Reloj Casio,Accesorios,2023-03-12,4.0,"770,14",,PayPal,ES,Valencia,Pendiente,2023-03-12 10:00:00
8459.0,1216,Pedro López,105,Bolso Gucci,Moda,03/06/2024,2.0,1914.06,3828.12,Bizum,España,Roma,Pendiente,2024-06-03 13:00:00
8460.0,1317,David Gómez,170,Camiseta Adidas,Moda,14/05/2023,2.0,666.65,1333.3,Tarjeta,ES,Milán,Cancelado,2023-05-14 04:00:00
8461.0,1189,Ana Sánchez,23,Sony Headphones,Tecnología,04/05/2023,3.0,1924.75,5774.25,Bizum,spain,Hamburgo,Cancelado,2023-05-04 17:00:00
8462.0,1833,DAVID GÓMEZ,26,Mochila North Face,tech,05-22-2023,1.0,1803.96,1803.96,Bizum,ES,Hamburgo,Cancelado,2023-05-22 04:00:00
8463.0,1102,MARÍA GARCÍA,46,Reloj Casio,Accesorios,30/07/2024,1.0,548.06,548.06,Bizum,France,Lyon,Entregado,2024-07-30 01:00:00
8464.0,1686,David Gómez,7,iPhone 13,Tecnología,2024-05-26,4.0,1609.05,6436.2,Bizum,Germany,Valencia,Entregado,2024-05-26 23:00:00
